,CustomerID,Education,Occupation,Gender,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
2973,14309,Graduate Degree,Management,M,2,0,0,173268,85,1
2974,14310,Graduate Degree,Management,M,2,0,0,187105,80,1
2975,14311,Graduate Degree,Management,M,3,0,0,187869,83,0
2976,11748,Graduate Degree,Professional,M,1,4,5,121938,145,1
2977,14315,Bachelors ,Professional,M,1,0,0,101738,75,1
2978,14316,Partial College,Skilled Manual,M,1,0,1,77679,73,1
2979,14317,Bachelors ,Professional,M,2,4,5,100157,127,1
2980,14318,Partial College,Skilled Manual,M,2,4,5,85400,133,1
2981,14319,Partial College,Skilled Manual,F,2,4,5,56916,81,0
2982,14320,Partial College,Skilled Manual,F,3,4,5,73808,86,0
2983,14321,Bachelors ,Professional,M,2,4,5,133355,149,1
2984,14322,Bachelors ,Management,F,1,0,2,107578,55,0
2985,14323,Partial College,Skilled Manual,M,1,0,1,81976,76,0
2986,14325,Partial College,Skilled Manual,F,1,0,1,70846,47,1
2987,14326,Partial College,Skilled Manual,M,1,0,1,84651,73,1
2988,14327,High School,Skilled Manual,M,2,0,0,50127,68,0
2990,14329,High School,Skilled Manual,F,2,0,0,50175,46,0
2991,14330,High School,Skilled Manual,M,2,0,0,59956,79,0
2992,14331,High School,Skilled Manual,M,2,0,0,49734,64,0
2993,14332,High School,Skilled Manual,F,2,0,0,39377,41,1
2994,14333,Partial High School,Clerical,M,2,0,0,44559,64,0
2995,14334,High School,Skilled Manual,M,2,0,0,58840,67,1
2996,14335,High School,Skilled Manual,F,2,0,0,48158,43,0
2997,14336,High School,Skilled Manual,M,2,0,0,51920,76,0
2998,14337,High School,Skilled Manual,F,2,0,0,50778,42,0
2999,14339,Partial High School,Clerical,F,2,0,0,44787,42,0
3000,14340,High School,Skilled Manual,F,2,0,0,47430,40,1
3001,14341,Partial High School,Clerical,M,2,0,0,46325,68,0
3002,14342,High School,Skilled Manual,F,2,0,0,50247,46,1
3003,14343,High School,Skilled Manual,M,2,0,0,63520,75,0
3004,14345,Bachelors ,Management,F,2,0,2,65861,43,0
3005,14346,Bachelors ,Management,F,2,0,2,48447,41,0
3006,14347,Bachelors ,Management,F,2,0,2,54557,42,0
3007,14348,Graduate Degree,Management,M,1,0,2,107353,78,0
3008,14350,High School,Skilled Manual,F,2,0,0,52524,44,0
3009,14351,Partial College,Skilled Manual,F,1,0,0,33829,46,0
3010,14352,High School,Skilled Manual,F,2,0,0,46325,43,0
3011,14354,Partial College,Skilled Manual,M,1,0,0,57478,66,0
3012,14355,Partial College,Skilled Manual,M,1,0,0,78610,78,0
3013,14356,Bachelors ,Management,F,2,0,0,95978,53,0
3014,14357,Bachelors ,Management,M,2,0,1,123108,86,0
3015,14358,Bachelors ,Management,F,2,0,1,100112,55,0
3016,14359,Bachelors ,Management,M,1,4,4,121217,146,1
3017,14360,Graduate Degree,Skilled Manual,F,0,0,4,73620,47,0
3018,14361,Graduate Degree,Skilled Manual,M,0,0,4,106036,83,1
3019,14362,Partial College,Clerical,M,2,4,4,65385,115,1
3020,14363,Graduate Degree,Skilled Manual,F,0,0,0,69541,44,0
3021,14364,Graduate Degree,Skilled Manual,M,0,0,1,72916,76,0
3022,14366,Graduate Degree,Skilled Manual,F,0,0,1,96848,49,1
3023,14367,Graduate Degree,Skilled Manual,F,0,0,1,90050,44,0
3024,14369,Graduate Degree,Skilled Manual,M,0,0,1,103577,83,0
3025,14370,Graduate Degree,Skilled Manual,F,0,1,1,58435,59,0
3026,14371,Graduate Degree,Skilled Manual,M,0,1,1,67362,84,1
3027,14372,Graduate Degree,Skilled Manual,F,0,0,1,89374,50,1
3028,14373,Graduate Degree,Skilled Manual,M,0,0,1,99324,76,0
3029,14374,Graduate Degree,Professional,M,0,0,1,101017,83,0
3030,14375,Bachelors ,Skilled Manual,F,0,1,1,57199,59,0
3031,14376,Bachelors ,Management,F,2,0,4,84533,44,0
3032,14377,Bachelors ,Management,F,2,0,4,83853,48,0
3033,14378,Graduate Degree,Management,M,2,0,4,112455,68,0
3034,14379,Graduate Degree,Management,M,2,0,4,113954,82,0
3035,14380,Bachelors ,Management,F,2,0,5,86247,47,0
3036,14381,Bachelors ,Management,F,2,0,5,80953,48,0
3037,14383,Bachelors ,Management,M,2,0,5,108281,77,0
3038,14384,Bachelors ,Management,F,2,0,4,69901,50,0
3039,14385,Bachelors ,Management,F,2,0,4,74610,48,0
3040,14386,Bachelors ,Management,F,3,0,5,96377,45,0
3041,14387,Bachelors ,Management,F,3,0,5,93457,52,0
3042,14389,Bachelors ,Management,M,0,1,2,103601,91,0
3043,14390,Bachelors ,Management,M,0,1,2,106160,94,0
3044,14391,Bachelors ,Management,M,1,1,4,103463,98,0
3045,14392,Bachelors ,Management,M,1,1,4,105854,89,0
3046,14393,Bachelors ,Management,M,1,1,4,103356,86,0
3047,14394,Bachelors ,Management,M,1,1,4,95517,87,0
3048,14395,Bachelors ,Management,M,1,1,4,102425,85,0
3049,14396,Partial College,Professional,F,1,1,2,76281,55,0
3050,14398,Partial College,Professional,M,1,1,2,114545,92,1
3051,14399,Bachelors ,Management,M,0,1,2,105336,86,0
3052,14400,Bachelors ,Management,M,2,1,4,98890,84,0
3053,14401,Partial College,Professional,M,2,1,2,97106,96,1
3054,14402,Partial College,Professional,F,2,1,2,73131,55,1
3055,14404,Partial College,Professional,F,2,1,2,77732,52,0
3056,14405,Partial College,Professional,M,2,1,2,103223,94,0
3057,14406,Partial College,Professional,F,1,1,2,85379,59,0
3058,14407,Partial College,Professional,M,1,1,2,97418,93,0
3059,14408,Partial College,Professional,F,1,2,4,79555,62,1
3060,14409,Partial College,Professional,M,1,2,4,101620,107,1
3061,14410,Partial College,Professional,F,1,2,4,94495,67,1
3062,14411,High School,Professional,F,2,1,2,74861,50,0
3063,14412,High School,Professional,F,2,1,2,59489,48,1
3064,14413,Partial College,Professional,F,2,1,2,62722,52,0
3065,14414,Partial College,Professional,F,2,1,2,97773,65,0
3066,14415,Partial College,Professional,M,2,1,2,91983,92,1
3067,14417,High School,Professional,M,2,1,3,90459,88,1
3068,14419,Partial College,Professional,F,2,2,4,77779,66,0
3069,14420,Partial College,Professional,F,2,2,4,78310,67,0
3070,14421,Partial College,Professional,F,2,2,5,80701,64,0
3071,14422,Bachelors ,Management,F,4,3,3,141437,87,1
3072,14423,Bachelors ,Management,F,4,3,3,146797,88,1
3073,14424,Partial College,Professional,F,3,4,4,146669,87,1
3074,14425,High School,Professional,M,4,4,4,172644,150,0
3075,14426,Partial College,Professional,F,2,4,4,135346,101,1
3076,14427,Partial College,Professional,M,3,4,4,158471,151,1
3077,14428,Partial College,Professional,F,3,4,4,132384,86,1
3078,14429,Partial College,Professional,F,3,4,4,132778,89,1
3079,14430,Partial College,Professional,F,0,1,2,109435,67,1
3080,14431,Partial College,Professional,F,2,0,3,71887,51,0
3081,14432,Graduate Degree,Management,M,1,0,4,149228,70,0
3082,14433,Graduate Degree,Management,F,2,2,2,135436,61,0
3083,14434,Graduate Degree,Management,F,2,2,2,155680,60,0
3084,14436,Partial College,Professional,M,3,4,4,122778,146,1
3085,14437,Partial College,Professional,M,3,5,5,125825,167,1
3086,14438,Bachelors ,Management,F,4,1,3,111847,56,1
3087,14440,Partial College,Professional,M,4,1,4,118614,98,1
3088,14441,Bachelors ,Management,M,3,2,2,170654,118,1
3089,14443,Graduate Degree,Management,M,4,1,1,176603,106,1
3090,14444,Graduate Degree,Management,M,4,1,1,173136,103,1
3091,14445,Graduate Degree,Management,M,4,1,1,185095,109,1
3092,14446,Bachelors ,Management,M,0,3,4,130512,133,1
3093,14447,Partial College,Professional,F,2,3,4,92329,73,0
3094,14448,Partial College,Professional,F,3,5,5,116779,111,0
3095,14449,Partial College,Professional,M,1,0,0,134968,82,1
3096,14451,Graduate Degree,Management,M,3,2,2,180991,111,1
3097,14453,Partial College,Professional,M,0,1,2,122849,94,1
3098,14454,Graduate Degree,Management,F,1,2,2,113902,64,0
3099,14455,Partial College,Professional,F,2,3,4,91419,84,1
3100,14456,Partial College,Professional,M,2,0,0,122699,79,1
3101,14457,Partial College,Professional,M,3,3,4,163266,141,1
3102,14458,Partial College,Professional,M,2,4,5,125290,148,1
3103,14459,Partial College,Professional,M,3,4,5,113040,131,1
3104,14460,Partial College,Professional,M,3,2,2,119981,114,0
3105,14461,Partial College,Professional,F,4,2,2,91265,76,0
3106,14462,Bachelors ,Management,F,2,3,3,140772,88,0
3107,14463,Partial College,Professional,F,4,3,3,143907,91,0
3108,14464,Bachelors ,Management,F,4,2,2,141588,76,0
3109,14465,High School,Professional,M,1,3,4,126303,135,1
3110,14466,High School,Professional,M,1,3,4,127887,138,1
3111,14467,High School,Professional,M,2,3,4,101382,127,1
3112,14468,High School,Professional,F,2,3,4,101660,76,1
3113,14469,Partial College,Professional,F,4,2,3,114390,76,0
3114,14470,Bachelors ,Management,M,3,3,3,178305,141,1
3115,14471,Bachelors ,Management,M,3,3,3,176199,124,1
3116,14472,Bachelors ,Management,F,3,3,3,136283,87,0
3117,14473,Bachelors ,Management,M,4,2,2,175739,122,1
3118,14474,High School,Professional,F,2,0,2,90582,52,0
3119,14475,High School,Professional,F,2,0,2,88189,55,0
3120,14476,High School,Professional,M,2,0,2,88687,78,0
3122,14478,Partial High School,Skilled Manual,F,2,0,2,94687,55,0
3123,14479,Graduate Degree,Management,F,4,0,1,132907,43,0
3124,14480,Partial College,Professional,M,3,4,5,116197,146,1
3125,14481,High School,Professional,F,3,3,4,97089,74,1
3126,14482,High School,Professional,M,3,3,4,127502,140,1
3127,14483,High School,Professional,F,3,3,4,92058,85,1
3128,14485,Partial College,Professional,F,2,3,3,135856,89,0
3129,14486,Graduate Degree,Management,M,2,1,1,182198,110,1
3130,14487,Partial High School,Skilled Manual,M,2,0,2,66931,78,0
3131,14488,High School,Professional,M,1,1,3,116444,103,0
3132,14489,Graduate Degree,Management,M,2,0,3,123376,86,0
3133,14490,Graduate Degree,Management,M,2,0,3,115024,83,0
3134,14491,Graduate Degree,Management,M,2,0,3,117090,82,1
3135,14493,Graduate Degree,Management,F,2,0,3,84627,50,0
3136,14494,Graduate Degree,Management,M,2,0,3,113592,80,0
3137,14495,Partial College,Professional,M,2,0,3,77255,77,0
3138,14496,Partial College,Professional,F,2,0,3,48892,42,0
3139,14497,Partial College,Professional,F,2,0,3,62729,52,0
3140,14498,Graduate Degree,Management,F,2,0,4,104655,48,0
3141,14499,Graduate Degree,Management,M,3,3,3,127657,105,0
3142,14501,Graduate Degree,Management,M,2,0,4,150926,82,0
3143,14502,Bachelors ,Management,F,2,0,5,108060,50,0
3144,14503,Bachelors ,Management,F,2,0,5,113705,53,0
3145,14505,Bachelors ,Management,M,4,3,3,151796,125,0
3146,14506,Bachelors ,Management,F,2,0,5,107356,49,0
3147,14507,Graduate Degree,Management,M,3,3,3,144761,121,0
3148,14508,Graduate Degree,Management,F,3,3,3,129381,83,0
3149,14509,Partial College,Skilled Manual,F,3,4,4,95712,88,1
3150,14510,Bachelors ,Management,M,2,0,2,116254,74,1
3151,14511,Bachelors ,Management,F,2,0,2,108124,54,0
3152,14512,Bachelors ,Management,M,3,0,3,125649,89,0
3153,14514,Partial College,Skilled Manual,F,1,0,0,31000,35,1
3154,14516,High School,Skilled Manual,M,3,0,5,18134,62,0
3155,14517,High School,Skilled Manual,F,2,0,3,14880,34,0
3156,14518,High School,Skilled Manual,F,2,1,2,29563,48,0
3157,14519,Partial College,Skilled Manual,F,1,0,0,48618,42,0
3158,14520,Partial College,Skilled Manual,F,1,0,0,47356,43,0
3159,14521,High School,Skilled Manual,M,2,0,4,21190,57,0
3160,14522,High School,Skilled Manual,M,2,0,4,20352,59,0
3161,14523,Partial College,Clerical,F,2,0,2,38756,48,0
3162,14524,Graduate Degree,Manual,F,0,0,0,36237,43,0
3163,14525,Graduate Degree,Manual,F,0,0,0,41051,50,0
3164,14527,Graduate Degree,Manual,M,0,0,1,30673,68,0
3165,14528,Graduate Degree,Manual,M,0,0,1,35029,65,1
3166,14529,Graduate Degree,Clerical,F,0,0,1,46729,48,1
3167,14531,Graduate Degree,Clerical,F,0,0,1,42644,51,0
3168,14532,Graduate Degree,Clerical,F,0,0,1,31886,51,0
3169,14533,Bachelors ,Manual,M,0,0,1,23191,63,0
3170,14534,Bachelors ,Manual,F,0,0,1,20413,41,0
3171,14535,Graduate Degree,Clerical,M,0,0,1,54146,62,1
3172,14536,Graduate Degree,Clerical,F,0,0,1,28593,42,0
3173,14537,Graduate Degree,Clerical,M,0,0,1,50633,58,0
3174,14538,Graduate Degree,Clerical,F,0,0,4,62589,43,0
3175,14539,Graduate Degree,Clerical,F,0,0,4,69097,53,1
3176,14540,Bachelors ,Manual,M,0,0,1,35455,70,1
3177,14541,Graduate Degree,Clerical,M,0,0,1,36064,64,0
3178,14542,Bachelors ,Clerical,M,0,0,1,28439,66,0
3179,14543,Partial College,Manual,F,0,0,1,14818,39,0
3180,14544,Partial College,Manual,M,0,0,1,24614,63,0
3181,14545,Partial College,Manual,F,0,0,2,17800,44,0
3182,14546,Partial College,Manual,F,0,0,2,24516,51,0
3183,14547,Partial College,Manual,M,0,0,2,33090,68,0
3184,14548,Partial College,Manual,F,0,0,2,12831,41,0
3185,14549,Partial College,Manual,M,1,0,2,43354,68,0
3186,14550,Bachelors ,Clerical,F,1,0,2,23937,35,0
3188,14553,Bachelors ,Clerical,F,0,0,1,33782,40,0
3189,14554,Bachelors ,Clerical,M,0,0,1,47145,63,0
3190,14555,Partial College,Manual,F,1,0,2,15751,39,0
3191,14556,Partial College,Manual,M,1,0,3,14003,60,0
3192,14558,Bachelors ,Skilled Manual,F,0,1,1,43395,55,1
3193,14559,Bachelors ,Skilled Manual,F,0,1,1,62425,56,0
3194,14560,Bachelors ,Skilled Manual,M,1,1,1,59142,91,0
3196,14563,Bachelors ,Skilled Manual,M,1,1,1,49648,84,0
3197,14564,Bachelors ,Skilled Manual,F,1,1,1,48804,61,0
3198,14565,Bachelors ,Skilled Manual,F,0,2,2,48047,57,0
3199,14566,Graduate Degree,Professional,F,0,0,1,97879,50,0
3200,14567,Graduate Degree,Professional,M,0,0,1,95892,82,0
3201,14568,Graduate Degree,Professional,F,0,0,1,97413,49,1
3202,14569,Graduate Degree,Professional,M,0,0,1,117646,83,0
3203,14570,Graduate Degree,Professional,F,0,0,1,88640,57,0
3204,14572,Graduate Degree,Professional,F,0,0,3,91895,52,1
3205,14573,Graduate Degree,Professional,F,0,0,1,104125,56,0
3206,14574,Graduate Degree,Professional,F,0,0,1,87597,50,1
3207,14575,Graduate Degree,Professional,F,0,0,1,94891,52,1
3208,14576,Bachelors ,Skilled Manual,F,0,2,2,76759,66,1
3209,14578,Bachelors ,Skilled Manual,M,0,2,2,92132,112,0
3210,14580,Bachelors ,Professional,M,1,0,0,62671,70,1
3211,14582,Graduate Degree,Professional,M,0,0,1,111249,90,0
3212,14583,Graduate Degree,Professional,F,0,0,2,89167,58,0
3213,14584,Graduate Degree,Professional,F,0,0,2,115887,54,1
3214,14585,Graduate Degree,Professional,F,0,0,2,107147,54,0
3215,14586,Bachelors ,Skilled Manual,F,1,2,2,74907,63,0
3216,14587,Bachelors ,Skilled Manual,F,1,2,2,41269,57,1
3217,14588,Bachelors ,Skilled Manual,M,1,2,2,57475,92,0
3218,14589,Bachelors ,Skilled Manual,F,0,3,3,65792,72,1
3219,14591,Graduate Degree,Professional,M,0,0,0,119242,76,1
3220,14592,Graduate Degree,Professional,F,0,0,0,86972,50,0
3221,14593,Graduate Degree,Professional,M,0,0,0,116323,89,0
3223,14596,Graduate Degree,Professional,F,0,0,4,94649,55,0
3224,14597,Graduate Degree,Professional,M,0,0,4,116437,88,1
3225,14598,Graduate Degree,Professional,F,0,0,5,93388,56,0
3226,14599,Graduate Degree,Professional,M,0,0,5,111418,83,0
3227,14601,Graduate Degree,Professional,M,0,0,2,150469,88,0
3228,14602,Graduate Degree,Professional,F,0,0,3,132760,59,0
3229,14604,Bachelors ,Skilled Manual,M,3,3,3,106947,129,1
3230,14605,Bachelors ,Skilled Manual,F,1,4,4,108243,83,1
3231,14606,Bachelors ,Skilled Manual,F,2,4,4,107064,85,1
3232,14607,Bachelors ,Skilled Manual,M,2,4,4,68419,133,1
3233,14608,Bachelors ,Skilled Manual,M,3,4,4,54131,128,1
3234,14609,Bachelors ,Skilled Manual,F,2,5,5,36674,75,1
3235,14610,Bachelors ,Skilled Manual,F,3,5,5,60542,84,1
3236,14611,Bachelors ,Skilled Manual,F,2,2,4,50180,62,1
3237,14612,Bachelors ,Professional,M,2,2,4,96266,108,1
3238,14613,Bachelors ,Professional,M,2,2,4,125131,123,1
3239,14614,Bachelors ,Professional,M,1,0,0,94340,77,0
3240,14616,Bachelors ,Professional,F,1,0,0,88598,49,0
3241,14617,Bachelors ,Professional,M,1,0,0,90963,72,1
3242,14618,Graduate Degree,Professional,F,0,2,3,96598,73,0
3243,14619,Graduate Degree,Professional,M,0,2,3,123881,115,1
3244,14620,Graduate Degree,Professional,F,0,2,3,82908,66,0
3246,14622,Partial College,Skilled Manual,M,1,0,1,82822,78,1
3247,14623,Partial College,Skilled Manual,M,1,0,1,78497,83,1
3248,14624,Partial College,Skilled Manual,F,1,0,1,80090,56,0
3249,14625,Partial College,Skilled Manual,M,1,0,1,69811,76,0
3250,14626,High School,Skilled Manual,M,3,3,4,50476,114,1
3251,14627,Partial College,Skilled Manual,M,1,0,1,92384,81,1
3252,14628,Partial College,Skilled Manual,M,1,0,1,92749,77,0
3253,14629,Partial College,Skilled Manual,M,1,0,1,86940,77,1
3254,14630,Partial College,Skilled Manual,M,1,0,1,78243,82,1
3255,14631,Partial College,Skilled Manual,M,1,0,1,72531,80,0
3256,14632,Partial College,Skilled Manual,M,1,0,1,84724,86,0
3257,14634,Partial College,Skilled Manual,F,1,0,1,91755,52,0
3258,14635,High School,Skilled Manual,M,2,2,4,40827,95,0
3259,14636,High School,Skilled Manual,F,2,2,4,44099,73,0
3260,14637,High School,Skilled Manual,M,3,2,4,54760,95,0
3261,14638,Bachelors ,Professional,M,1,0,0,68213,70,1
3262,14639,Partial College,Skilled Manual,M,1,0,1,84523,86,1
3263,14640,Partial College,Skilled Manual,F,1,0,0,62158,54,0
3264,14643,Partial College,Skilled Manual,M,1,0,0,51892,67,0
3265,14644,Partial College,Skilled Manual,F,1,0,0,56584,43,0
3266,14645,Graduate Degree,Professional,M,1,0,0,105502,81,0
3267,14646,Graduate Degree,Professional,M,1,0,0,102219,76,1
3268,14647,Graduate Degree,Professional,M,1,0,0,107543,86,1
3269,14648,Graduate Degree,Professional,M,0,0,5,139386,63,0
3270,14650,Partial College,Skilled Manual,M,1,0,1,96145,83,0
3271,14651,Partial College,Skilled Manual,F,1,0,1,83404,54,0
3272,14652,Partial College,Skilled Manual,M,1,0,1,76170,77,1
3273,14653,Partial College,Skilled Manual,M,1,0,1,70529,72,1
3274,14654,Bachelors ,Professional,M,0,3,4,102334,125,1
3275,14655,Graduate Degree,Professional,F,3,5,5,108135,102,0
3276,14656,Graduate Degree,Professional,M,0,0,1,137561,87,1
3277,14657,Partial College,Skilled Manual,M,1,0,1,126700,83,0
3278,14658,Bachelors ,Professional,F,1,0,1,81175,52,0
3279,14659,Bachelors ,Professional,M,1,0,1,91247,80,1
3280,14660,Bachelors ,Professional,F,1,0,1,85284,53,0
3281,14661,Bachelors ,Professional,F,1,0,1,90037,57,0
3282,14662,Bachelors ,Professional,M,1,0,1,96981,86,0
3283,14663,Bachelors ,Professional,M,2,4,5,109860,147,1
3284,14664,Graduate Degree,Management,F,0,4,5,117439,86,1
3285,14665,Graduate Degree,Management,M,1,4,4,139627,152,1
3286,14666,Graduate Degree,Management,M,0,0,1,137308,84,0
3287,14667,Graduate Degree,Management,F,1,4,4,129018,96,1
3288,14668,Graduate Degree,Management,M,1,4,4,139045,152,0
3289,14669,Graduate Degree,Management,F,1,4,4,113907,93,1
3290,14670,Bachelors ,Professional,F,1,2,2,96532,63,1
3291,14671,Bachelors ,Professional,F,1,2,2,76999,64,0
3292,14672,Graduate Degree,Management,M,0,0,1,187064,85,0
3293,14673,Graduate Degree,Management,M,1,0,1,177293,93,0
3294,14674,Bachelors ,Professional,F,4,5,5,83835,97,0
3296,14676,Bachelors ,Professional,M,4,5,5,105415,148,1
3297,14677,Graduate Degree,Management,M,3,5,5,148124,155,1
3298,14678,Graduate Degree,Management,F,3,5,5,94481,102,1
3299,14679,Bachelors ,Professional,F,3,5,5,98038,94,1
3300,14680,Bachelors ,Professional,M,3,5,5,132821,155,1
3301,14683,Bachelors ,Professional,F,2,3,3,78958,79,0
3303,14685,Bachelors ,Professional,M,2,2,3,94122,104,1
3304,14686,Bachelors ,Professional,F,2,2,3,79499,68,0
3305,14687,Partial College,Clerical,F,1,0,0,32469,40,1
3306,14688,Partial High School,Manual,F,2,0,0,19366,42,0
3307,14689,Partial High School,Manual,F,2,0,0,22836,44,1
3308,14690,Partial High School,Manual,M,2,0,0,11490,52,0
3309,14691,Partial College,Clerical,M,1,0,0,56780,70,0
3310,14692,Partial College,Clerical,F,1,0,0,51738,45,0
3311,14693,High School,Manual,M,1,0,0,59034,68,0
3312,14694,High School,Manual,F,1,0,0,46501,43,0
3313,14695,Partial High School,Manual,M,2,0,0,20909,64,0
3314,14696,Partial High School,Manual,M,2,0,0,23754,58,1
3315,14698,Bachelors ,Skilled Manual,F,1,1,1,46265,56,0
3317,14700,Bachelors ,Skilled Manual,M,1,1,1,61991,91,0
3318,14701,Partial High School,Manual,M,2,0,0,21678,61,1
3319,14702,High School,Manual,M,1,0,0,46053,70,0
3320,14703,High School,Manual,M,1,0,0,38542,59,1
3321,14704,Partial High School,Manual,F,2,0,0,16684,43,0
3322,14705,Partial College,Clerical,F,0,2,2,51567,55,1
3323,14706,Partial College,Clerical,F,0,2,2,50053,60,0
3324,14707,Partial High School,Manual,F,2,0,0,22039,47,0
3325,14708,Partial High School,Manual,F,2,0,0,27105,41,0
